stoppingpoint,effective_question_numbers,is_yesorno,GBS_candidates_left,U_difference,preference_difference,change_top1,rels
0.3,73,1,1,0,7.818722504790197E-4,0,stop
0.3,74,1,1,0,0.0015696206859968018,0,stop
0.3,75,1,1,0,5.752242093056927E-4,0,stop
0.3,76,1,1,0,5.689566229747705E-4,0,stop
0.3,77,1,1,0,7.324278922307481E-4,0,stop
0.3,78,1,1,0,5.22380010950245E-4,0,stop
0.3,79,1,1,0,5.527473179082768E-4,0,stop
0.3,80,1,1,0,9.953043603358822E-4,0,stop
0.3,81,1,1,0,7.131704372110005E-4,0,stop
0.3,82,1,1,0,0.001528777658159497,0,stop
0.3,83,1,1,0,0.0010488236861054853,0,stop
0.3,84,1,1,0,5.736079664930731E-4,0,stop
0.3,85,1,1,0,4.31989319502678E-4,0,stop
0.3,86,1,1,0,7.077184479918808E-4,0,stop
0.3,87,1,1,0,5.73680394400632E-4,0,stop
0.3,88,1,1,0,8.587340064347462E-4,0,stop
0.3,89,1,1,0,0.002929806780263162,0,stop
0.3,90,1,1,0,8.735440816237824E-4,0,stop
0.3,91,1,1,0,0.0012485912531615584,0,stop
0.3,92,1,1,0,5.469529050345382E-4,0,stop
0.3,93,1,1,0,0.0017884338026227082,0,stop
0.3,94,1,1,0,3.621499719526001E-4,0,stop
0.3,95,1,1,0,0.002400781545554312,0,stop
0.3,96,1,1,0,3.52517005641773E-4,0,stop
0.3,97,1,1,0,3.6227482677031773E-4,0,stop
0.3,98,1,1,0,3.527202527456327E-4,0,stop
0.3,99,1,1,0,0.0029891887272759563,0,stop
0.3,100,1,1,0,0.002117728197394924,0,stop
0.35,1,1,586,588,0.9033075061402063,1,continue
0.35,2,1,288,298,0.4857146164900408,0,continue
0.35,3,1,140,148,0.3368359683501583,0,continue
0.35,4,1,64,76,0.22613255645297398,0,continue
0.35,5,1,34,30,0.1887812261526747,1,continue
0.35,6,1,17,17,0.1541102437307255,1,continue
0.35,7,1,8,9,0.1120042781656994,0,stop
0.35,8,1,3,5,0.05384593519255003,0,stop
0.35,9,1,1,2,0.052629789298919386,0,stop
0.35,10,1,1,0,0.07443271656194661,0,stop
0.35,11,1,1,0,0.061131212670223145,0,stop
0.35,12,1,1,0,0.02971556028189231,0,stop
0.35,13,1,1,0,0.03294789189852409,0,stop
0.35,14,1,1,0,0.05024343782976881,0,stop
0.35,15,1,1,0,0.013002467447758929,0,stop
0.35,16,1,1,0,0.02676029034196062,0,stop
0.35,17,1,1,0,0.01295068364525785,0,stop
0.35,18,1,1,0,0.030772259184756776,0,stop
0.35,19,1,1,0,0.010454097988879647,0,stop
0.35,20,1,1,0,0.0162174912675617,0,stop
0.35,21,1,1,0,0.007932660339414196,0,stop
0.35,22,1,1,0,0.008000466714539205,0,stop
0.35,23,1,1,0,0.0190788920372274,0,stop
0.35,24,1,1,0,0.008201035319146748,0,stop
0.35,25,1,1,0,0.010161278970970272,0,stop
0.35,26,1,1,0,0.024584454802685732,0,stop
0.35,27,1,1,0,0.004779965467757032,0,stop
0.35,28,1,1,0,0.02178635831971389,0,stop
0.35,29,1,1,0,0.005251794207063192,0,stop
0.35,30,1,1,0,0.0040709061386531645,0,stop
0.35,31,1,1,0,0.011985131618808991,0,stop
0.35,32,1,1,0,0.0031294584465793424,0,stop
0.35,33,1,1,0,0.003219395289748562,0,stop
0.35,34,1,1,0,0.0028472547402037425,0,stop
0.35,35,1,1,0,0.013950382445327042,0,stop
0.35,36,1,1,0,0.00497270938096177,0,stop
0.35,37,1,1,0,0.01543839604156365,0,stop
0.35,38,1,1,0,0.0021281062646593715,0,stop
0.35,39,1,1,0,0.0033831440558354945,0,stop
0.35,40,1,1,0,0.004162127695753992,0,stop
0.35,41,1,1,0,0.006092757198897729,0,stop
0.35,42,1,1,0,0.0022707350988332474,0,stop
0.35,43,1,1,0,0.004186258589935205,0,stop
0.35,44,1,1,0,0.0019322631779224774,0,stop
0.35,45,1,1,0,0.00829711004568536,0,stop
0.35,46,1,1,0,0.0031916133627000365,0,stop
0.35,47,1,1,0,0.002654457915598149,0,stop
0.35,48,1,1,0,0.0013889514556813141,0,stop
0.35,49,1,1,0,0.0013432456719513703,0,stop
0.35,50,1,1,0,0.0023259303479315698,0,stop
0.35,51,1,1,0,0.002087382550402277,0,stop
0.35,52,1,1,0,0.0019538971916237533,0,stop
0.35,53,1,1,0,0.001185879778888761,0,stop
0.35,54,1,1,0,0.0010570395120483899,0,stop
0.35,55,1,1,0,0.0010566981466530348,0,stop
0.35,56,1,1,0,0.001255108836758872,0,stop
0.35,57,1,1,0,0.004380507227066579,0,stop
0.35,58,1,1,0,0.010495100135785779,0,stop
0.35,59,1,1,0,8.437152374299985E-4,0,stop
0.35,60,1,1,0,0.0017188984019296458,0,stop
0.35,61,1,1,0,0.00540910146013598,0,stop
0.35,62,1,1,0,0.0019455791687705603,0,stop
0.35,63,1,1,0,0.002195298082982218,0,stop
0.35,64,1,1,0,0.005826455824282695,0,stop
0.35,65,1,1,0,0.0053443027894723855,0,stop
0.35,66,1,1,0,0.008583389437600078,0,stop
0.35,67,1,1,0,7.283097987886407E-4,0,stop
0.35,68,1,1,0,7.00951887625943E-4,0,stop
0.35,69,1,1,0,7.867790277146379E-4,0,stop
0.35,70,1,1,0,6.509478388348391E-4,0,stop
0.35,71,1,1,0,0.003612246345622538,0,stop
0.35,72,1,1,0,0.0035098957911088267,0,stop
0.35,73,1,1,0,7.777288169269361E-4,0,stop
0.35,74,1,1,0,0.0015976997359664563,0,stop
0.35,75,1,1,0,5.676704006259439E-4,0,stop
0.35,76,1,1,0,5.600066447283204E-4,0,stop
0.35,77,1,1,0,7.40171114227547E-4,0,stop
0.35,78,1,1,0,5.161310420755044E-4,0,stop
0.35,79,1,1,0,5.495078022533994E-4,0,stop
0.35,80,1,1,0,9.546862530867892E-4,0,stop
0.35,81,1,1,0,7.034802264487865E-4,0,stop
0.35,82,1,1,0,0.0014843815275733712,0,stop
0.35,83,1,1,0,9.861273040104052E-4,0,stop
0.35,84,1,1,0,5.906699911118925E-4,0,stop
0.35,85,1,1,0,4.3156158482514546E-4,0,stop
0.35,86,1,1,0,7.328320644661471E-4,0,stop
0.35,87,1,1,0,5.827726214334024E-4,0,stop
0.35,88,1,1,0,9.018569711156269E-4,0,stop
0.35,89,1,1,0,0.0029665838624598224,0,stop
0.35,90,1,1,0,9.183611008889974E-4,0,stop
0.35,91,1,1,0,0.001217078845308642,0,stop
0.35,92,1,1,0,5.553120495144796E-4,0,stop
0.35,93,1,1,0,0.0017783185829424147,0,stop
0.35,94,1,1,0,0.006393877081339783,0,stop
0.35,95,1,1,0,3.5626268527323793E-4,0,stop
0.35,96,1,1,0,0.00237489161553481,0,stop
0.35,97,1,1,0,0.005476812619878775,0,stop
0.35,98,1,1,0,3.586132138877266E-4,0,stop
0.35,99,1,1,0,5.832871507165495E-4,0,stop
0.35,100,1,1,0,3.428499340714584E-4,0,stop
0.4,1,1,555,538,0.9168841190065949,1,continue
0.4,2,1,276,279,0.5023103702740709,0,continue
0.4,3,1,143,133,0.30762705846619126,1,continue
0.4,4,1,67,76,0.2259641867587821,1,continue
0.4,5,1,32,35,0.1863268679861752,1,continue
0.4,6,1,16,16,0.15669901362514085,0,continue
0.4,7,1,8,8,0.12139564879706903,0,continue
0.4,8,1,4,4,0.09315391436206011,1,continue
0.4,9,1,2,2,0.07320905967706115,0,stop
0.4,10,1,1,1,0.021599906974680512,0,stop
0.4,11,1,1,0,0.05794528318009302,0,stop
0.4,12,1,1,0,0.02767487960935129,0,stop
0.4,13,1,1,0,0.031352627399439885,0,stop
0.4,14,1,1,0,0.027416545603563405,0,stop
0.4,15,1,1,0,0.050899453920926305,0,stop
0.4,16,1,1,0,0.025307719964403105,0,stop
0.4,17,1,1,0,0.012327989234778848,0,stop
0.4,18,1,1,0,0.030447238167402566,0,stop
0.4,19,1,1,0,0.01028017446720635,0,stop
0.4,20,1,1,0,0.015774767144040785,0,stop
0.4,21,1,1,0,0.007956029402079895,0,stop
0.4,22,1,1,0,0.007527244639612509,0,stop
0.4,23,1,1,0,0.018726753836685456,0,stop
0.4,24,1,1,0,0.00783168874698737,0,stop
0.4,25,1,1,0,0.01009180698983047,0,stop
0.4,26,1,1,0,0.02419518213265878,0,stop
0.4,27,1,1,0,0.004619321235772406,0,stop
0.4,28,1,1,0,0.02144612649802722,0,stop
0.4,29,1,1,0,0.005101800036806045,0,stop
0.4,30,1,1,0,0.0038625530280530242,0,stop
0.4,31,1,1,0,0.012015192712365147,0,stop
0.4,32,1,1,0,0.003065135358099714,0,stop
0.4,33,1,1,0,0.0031013009557609643,0,stop
0.4,34,1,1,0,0.0027815051828448912,0,stop
0.4,35,1,1,0,0.013569280482150945,0,stop
0.4,36,1,1,0,0.005066591795238482,0,stop
0.4,37,1,1,0,0.002087988224569115,0,stop
0.4,38,1,1,0,0.00339770093954341,0,stop
0.4,39,1,1,0,0.004077907379660646,0,stop
0.4,40,1,1,0,0.005956494839046071,0,stop
0.4,41,1,1,0,0.0023093920482446387,0,stop
0.4,42,1,1,0,0.004322459680956412,0,stop
0.4,43,1,1,0,0.00195882470827993,0,stop
0.4,44,1,1,0,0.008107522241040267,0,stop
0.4,45,1,1,0,0.0031896532970464592,0,stop
0.4,46,1,1,0,0.0025544743835049216,0,stop
0.4,47,1,1,0,0.0013835943745065826,0,stop
0.4,48,1,1,0,0.0013445131174565778,0,stop
0.4,49,1,1,0,0.002362335159340876,0,stop
0.4,50,1,1,0,0.0021053175778681767,0,stop
0.4,51,1,1,0,0.0019750023800019258,0,stop
0.4,52,1,1,0,0.001164207665049727,0,stop
0.4,53,1,1,0,0.0010468244163334582,0,stop
0.4,54,1,1,0,0.0010515059608905554,0,stop
0.4,55,1,1,0,0.0011882042175281372,0,stop
0.4,56,1,1,0,0.004304089432153138,0,stop
0.4,57,1,1,0,0.007144425563334452,0,stop
0.4,58,1,1,0,0.0103623764008307,0,stop
0.4,59,1,1,0,8.319236971972498E-4,0,stop
0.4,60,1,1,0,0.0017268475584137906,0,stop
0.4,61,1,1,0,0.005330615958644292,0,stop
0.4,62,1,1,0,0.0019345299168591185,0,stop
0.4,63,1,1,0,0.0021584389593073726,0,stop
0.4,64,1,1,0,0.005540938702495856,0,stop
0.4,65,1,1,0,0.00540122178665599,0,stop
0.4,66,1,1,0,0.008532620691598469,0,stop
0.4,67,1,1,0,7.195901658521423E-4,0,stop
0.4,68,1,1,0,6.929213122776844E-4,0,stop
0.4,69,1,1,0,7.462337475835456E-4,0,stop
0.4,70,1,1,0,6.445612625333731E-4,0,stop
0.4,71,1,1,0,0.0036825457286969988,0,stop
0.4,72,1,1,0,0.0034439714377279083,0,stop
0.4,73,1,1,0,7.705959768032982E-4,0,stop
0.4,74,1,1,0,0.006479528549972328,0,stop
0.4,75,1,1,0,0.0016392577881863706,0,stop
0.4,76,1,1,0,5.787842900608724E-4,0,stop
0.4,77,1,1,0,5.74082459310431E-4,0,stop
0.4,78,1,1,0,7.155830101604052E-4,0,stop
0.4,79,1,1,0,5.266022321219066E-4,0,stop
0.4,80,1,1,0,5.489555593556019E-4,0,stop
0.4,81,1,1,0,8.760501494031353E-4,0,stop
0.4,82,1,1,0,7.004326000232909E-4,0,stop
0.4,83,1,1,0,0.0014562577346709932,0,stop
0.4,84,1,1,0,9.823398729520085E-4,0,stop
0.4,85,1,1,0,5.821569710196604E-4,0,stop
0.4,86,1,1,0,4.36662906426972E-4,0,stop
0.4,87,1,1,0,6.560757186004685E-4,0,stop
0.4,88,1,1,0,5.89461089562367E-4,0,stop
0.4,89,1,1,0,9.185534003236835E-4,0,stop
0.4,90,1,1,0,0.0029603594871281938,0,stop
0.4,91,1,1,0,8.851084757977831E-4,0,stop
0.4,92,1,1,0,0.0011523734015077484,0,stop
0.4,93,1,1,0,5.492060371162706E-4,0,stop
0.4,94,1,1,0,0.0016071914738846394,0,stop
0.4,95,1,1,0,3.562468998251632E-4,0,stop
0.4,96,1,1,0,0.0023540666819511172,0,stop
0.4,97,1,1,0,0.0055098712633153135,0,stop
0.4,98,1,1,0,3.608041798985087E-4,0,stop
0.4,99,1,1,0,5.877535885600423E-4,0,stop
0.4,100,1,1,0,3.452228904784595E-4,0,stop
0.45,1,1,523,493,0.9156965397544703,1,continue
0.45,2,1,257,266,0.49403394162802317,0,continue
0.45,3,1,130,127,0.31239391164259483,1,continue
0.45,4,1,68,62,0.2378292724043668,1,continue
0.45,5,1,34,34,0.180114748216454,0,continue
0.45,6,1,16,18,0.14527870357819994,1,continue
0.45,7,1,8,8,0.10842219188655017,0,stop
0.45,8,1,4,4,0.10504390524695115,0,stop
0.45,9,1,2,2,0.09176408691438588,0,stop
0.45,10,1,1,1,0.0442315845712161,0,stop
0.45,11,1,1,0,0.06437619847368069,0,stop
0.45,12,1,1,0,0.05347008497190266,0,stop
0.45,13,1,1,0,0.027582715957779468,0,stop
0.45,14,1,1,0,0.029635331199148924,0,stop
0.45,15,1,1,0,0.048256443987104373,0,stop
0.45,16,1,1,0,0.011911621806572549,0,stop
0.45,17,1,1,0,0.024869070335260732,0,stop
0.45,18,1,1,0,0.011757213932193528,0,stop
0.45,19,1,1,0,0.029637079792445713,0,stop
0.45,20,1,1,0,0.010016691354844658,0,stop
0.45,21,1,1,0,0.015823031271597027,0,stop
0.45,22,1,1,0,0.007891608132665602,0,stop
0.45,23,1,1,0,0.007461759573906054,0,stop
0.45,24,1,1,0,0.018039687433343086,0,stop
0.45,25,1,1,0,0.008068450993486567,0,stop
0.45,26,1,1,0,0.010265407576611069,0,stop
0.45,27,1,1,0,0.004742512136415932,0,stop
0.45,28,1,1,0,0.021403772274519377,0,stop
0.45,29,1,1,0,0.00507653893268048,0,stop
0.45,30,1,1,0,0.003975590137433213,0,stop
0.45,31,1,1,0,0.012331224262087196,0,stop
0.45,32,1,1,0,0.0031681718219255706,0,stop
0.45,33,1,1,0,0.003176801159247869,0,stop
0.45,34,1,1,0,0.0028775928883372436,0,stop
0.45,35,1,1,0,0.013310043167844982,0,stop
0.45,36,1,1,0,0.005187979635046478,0,stop
0.45,37,1,1,0,0.01605532569402018,0,stop
0.45,38,1,1,0,0.002155164400296925,0,stop
0.45,39,1,1,0,0.003449223641747533,0,stop
0.45,40,1,1,0,0.004208246947265045,0,stop
0.45,41,1,1,0,0.005990700314221474,0,stop
0.45,42,1,1,0,0.0022942034452234335,0,stop
0.45,43,1,1,0,0.0043857462975613135,0,stop
0.45,44,1,1,0,0.0020018812115907615,0,stop
0.45,45,1,1,0,0.007624267831817786,0,stop
0.45,46,1,1,0,0.0032727365684711834,0,stop
0.45,47,1,1,0,0.0025974763149443194,0,stop
0.45,48,1,1,0,0.0014398269735589335,0,stop
0.45,49,1,1,0,0.0014052191084259966,0,stop
0.45,50,1,1,0,0.0023660581558168983,0,stop
0.45,51,1,1,0,0.0021638796003138404,0,stop
0.45,52,1,1,0,0.0019602659346623376,0,stop
0.45,53,1,1,0,0.0012337632725217815,0,stop
0.45,54,1,1,0,0.0010770231208766454,0,stop
0.45,55,1,1,0,0.0010967047320644852,0,stop
0.45,56,1,1,0,0.0012124697412145566,0,stop
0.45,57,1,1,0,0.004382733917523033,0,stop
0.45,58,1,1,0,0.007105821963789439,0,stop
0.45,59,1,1,0,0.010335680531260953,0,stop
0.45,60,1,1,0,8.52958498690533E-4,0,stop
0.45,61,1,1,0,0.0016579527419442427,0,stop
0.45,62,1,1,0,0.005350395630470211,0,stop
0.45,63,1,1,0,0.0019931619006522375,0,stop
0.45,64,1,1,0,0.0021228725186767505,0,stop
0.45,65,1,1,0,0.005527527417157207,0,stop
0.45,66,1,1,0,0.005381646901342598,0,stop
0.45,67,1,1,0,0.008498126322079948,0,stop
0.45,68,1,1,0,7.435831401878663E-4,0,stop
0.45,69,1,1,0,7.162194021379773E-4,0,stop
0.45,70,1,1,0,7.73713227711361E-4,0,stop
0.45,71,1,1,0,6.664477403219693E-4,0,stop
0.45,72,1,1,0,0.003686695034639548,0,stop
0.45,73,1,1,0,0.0035163573638760763,0,stop
0.45,74,1,1,0,7.820048527338548E-4,0,stop
0.45,75,1,1,0,0.006424759469201287,0,stop
0.45,76,1,1,0,0.0015775925551424874,0,stop
0.45,77,1,1,0,5.936364939276575E-4,0,stop
0.45,78,1,1,0,5.88114780449202E-4,0,stop
0.45,79,1,1,0,7.511635184045262E-4,0,stop
0.45,80,1,1,0,5.404774438697229E-4,0,stop
0.45,81,1,1,0,5.488450036265477E-4,0,stop
0.45,82,1,1,0,9.098167967887285E-4,0,stop
0.45,83,1,1,0,7.154522530309118E-4,0,stop
0.45,84,1,1,0,0.001457899399694124,0,stop
0.45,85,1,1,0,9.37304181958918E-4,0,stop
0.45,86,1,1,0,6.108897007282311E-4,0,stop
0.45,87,1,1,0,4.4919036311803523E-4,0,stop
0.45,88,1,1,0,6.648699220404659E-4,0,stop
0.45,89,1,1,0,6.188852175928651E-4,0,stop
0.45,90,1,1,0,9.271833552773787E-4,0,stop
0.45,91,1,1,0,0.0029392831236925727,0,stop
0.45,92,1,1,0,9.127511484195576E-4,0,stop
0.45,93,1,1,0,0.0011198303748650759,0,stop
0.45,94,1,1,0,5.785613512757936E-4,0,stop
0.45,95,1,1,0,0.0014975964740912846,0,stop
0.45,96,1,1,0,3.660509000572192E-4,0,stop
0.45,97,1,1,0,0.0023457830483913852,0,stop
0.45,98,1,1,0,0.005573531463062246,0,stop
0.45,99,1,1,0,3.6255671935705005E-4,0,stop
0.45,100,1,1,0,6.16423923037279E-4,0,stop
0.5,1,1,478,452,0.9255423389581577,1,continue
0.5,2,1,238,240,0.48882343564809283,0,continue
0.5,3,1,124,114,0.31165151896136334,1,continue
0.5,4,1,65,59,0.23974149205332532,1,continue
0.5,5,1,33,32,0.18544919270369056,0,stop
0.5,6,1,17,16,0.141804571909695,0,stop
0.5,7,1,8,9,0.12651342306717428,0,stop
0.5,8,1,4,4,0.10359721265460334,0,stop
0.5,9,1,2,2,0.025568034944970293,0,stop
0.5,10,1,1,1,0.04956175331021785,0,stop
0.5,11,1,1,0,0.06884978584682881,0,stop
0.5,12,1,1,0,0.058069849226975674,0,stop
0.5,13,1,1,0,0.029222116862984766,0,stop
0.5,14,1,1,0,0.03200002250901182,0,stop
0.5,15,1,1,0,0.05024727574691639,0,stop
0.5,16,1,1,0,0.026962109424736057,0,stop
0.5,17,1,1,0,0.013268237195059495,0,stop
0.5,18,1,1,0,0.031377035842215156,0,stop
0.5,19,1,1,0,0.010962994016158911,0,stop
0.5,20,1,1,0,0.016991412629503967,0,stop
0.5,21,1,1,0,0.008533196690921912,0,stop
0.5,22,1,1,0,0.007942654161803595,0,stop
0.5,23,1,1,0,0.01789436206744143,0,stop
0.5,24,1,1,0,0.008219026931216903,0,stop
0.5,25,1,1,0,0.010593588067456004,0,stop
0.5,26,1,1,0,0.004876018235577942,0,stop
0.5,27,1,1,0,0.02195282952577173,0,stop
0.5,28,1,1,0,0.005272878048205253,0,stop
0.5,29,1,1,0,0.0042759061767333115,0,stop
0.5,30,1,1,0,0.01252338334420663,0,stop
0.5,31,1,1,0,0.0032376110256487354,0,stop
0.5,32,1,1,0,0.0032629729774363648,0,stop
0.5,33,1,1,0,0.0029941960313938673,0,stop
0.5,34,1,1,0,0.013726002412145749,0,stop
0.5,35,1,1,0,0.005458666558071205,0,stop
0.5,36,1,1,0,0.016871148093553508,0,stop
0.5,37,1,1,0,0.002200790215616699,0,stop
0.5,38,1,1,0,0.003407963562665122,0,stop
0.5,39,1,1,0,0.004201626443884538,0,stop
0.5,40,1,1,0,0.015420555630765822,0,stop
0.5,41,1,1,0,0.005868930336378006,0,stop
0.5,42,1,1,0,0.0023344245276197668,0,stop
0.5,43,1,1,0,0.004401226973166815,0,stop
0.5,44,1,1,0,0.0019990618441407364,0,stop
0.5,45,1,1,0,0.007330489978037182,0,stop
0.5,46,1,1,0,0.0032972955161129484,0,stop
0.5,47,1,1,0,0.0025564196061465226,0,stop
0.5,48,1,1,0,0.0014423249893204474,0,stop
0.5,49,1,1,0,0.001411965461290656,0,stop
0.5,50,1,1,0,0.0024278969392803108,0,stop
0.5,51,1,1,0,0.002240786833203094,0,stop
0.5,52,1,1,0,0.002010184009535196,0,stop
0.5,53,1,1,0,0.0012302325535604626,0,stop
0.5,54,1,1,0,0.001051160228416798,0,stop
0.5,55,1,1,0,0.001079785421888655,0,stop
0.5,56,1,1,0,0.0012187567890646154,0,stop
0.5,57,1,1,0,0.004296522511558862,0,stop
0.5,58,1,1,0,8.70059210172421E-4,0,stop
0.5,59,1,1,0,0.0018302659171898856,0,stop
0.5,60,1,1,0,0.005606041843461657,0,stop
0.5,61,1,1,0,0.009499992279626763,0,stop
0.5,62,1,1,0,8.222679694935915E-4,0,stop
0.5,63,1,1,0,0.0012054521089000503,0,stop
0.5,64,1,1,0,7.613978813789342E-4,0,stop
0.5,65,1,1,0,0.0013388152440872985,0,stop
0.5,66,1,1,0,9.802355020079336E-4,0,stop
0.5,67,1,1,0,8.571744050429461E-4,0,stop
0.5,68,1,1,0,0.0015086664492903177,0,stop
0.5,69,1,1,0,0.002379936235101762,0,stop
0.5,70,1,1,0,8.160904374728455E-4,0,stop
0.5,71,1,1,0,8.69205488859124E-4,0,stop
0.5,72,1,1,0,7.935013794627185E-4,0,stop
0.5,73,1,1,0,0.0015753424550190753,0,stop
0.5,74,1,1,0,6.855045575759519E-4,0,stop
0.5,75,1,1,0,0.001018941034364622,0,stop
0.5,76,1,1,0,0.004173092356570326,0,stop
0.5,77,1,1,0,0.002217821508799224,0,stop
0.5,78,1,1,0,0.003185058376825995,0,stop
0.5,79,1,1,0,0.00319512900957342,0,stop
0.5,80,1,1,0,7.954434528764147E-4,0,stop
0.5,81,1,1,0,0.0063422613637230865,0,stop
0.5,82,1,1,0,0.003126240090279635,0,stop
0.5,83,1,1,0,0.002887743301095015,0,stop
0.5,84,1,1,0,0.0015763735594099188,0,stop
0.5,85,1,1,0,4.8151221086455284E-4,0,stop
0.5,86,1,1,0,4.853735135499532E-4,0,stop
0.5,87,1,1,0,7.829629361459635E-4,0,stop
0.5,88,1,1,0,8.143118651631201E-4,0,stop
0.5,89,1,1,0,0.0020753036049605614,0,stop
0.5,90,1,1,0,4.132392864812435E-4,0,stop
0.5,91,1,1,0,4.316378569547357E-4,0,stop
0.5,92,1,1,0,6.270667733710841E-4,0,stop
0.5,93,1,1,0,3.9763134120622166E-4,0,stop
0.5,94,1,1,0,0.0018701974951139853,0,stop
0.5,95,1,1,0,6.757030256491464E-4,0,stop
0.5,96,1,1,0,0.005673871380856174,0,stop
0.5,97,1,1,0,4.5552817392056195E-4,0,stop
0.5,98,1,1,0,3.5619865321102526E-4,0,stop
0.5,99,1,1,0,4.379768198515514E-4,0,stop
0.5,100,1,1,0,0.0013465162842794015,0,stop
0.55,1,1,434,406,0.9308089312191431,1,continue
0.55,2,1,214,220,0.48948526085543576,1,continue
0.55,3,1,111,103,0.3175647591415249,0,continue
0.55,4,1,57,54,0.24160597064637834,1,continue
0.55,5,1,28,29,0.17986377250995905,0,stop
0.55,6,1,15,13,0.15104891503314902,0,stop
0.55,7,1,7,8,0.11246515030812115,0,stop
0.55,8,1,3,4,0.10140949342036275,0,stop
0.55,9,1,1,2,0.04505964829283098,0,stop
0.55,10,1,1,0,0.09705400659181522,0,stop
0.55,11,1,1,0,0.06671624235695593,0,stop
0.55,12,1,1,0,0.03322733996569662,0,stop
0.55,13,1,1,0,0.026125857477015017,0,stop
0.55,14,1,1,0,0.019133425942319385,0,stop
0.55,15,1,1,0,0.017059087557390416,0,stop
0.55,16,1,1,0,0.013434022469378816,0,stop
0.55,17,1,1,0,0.011096461784630487,0,stop
0.55,18,1,1,0,0.01102980171261389,0,stop
0.55,19,1,1,0,0.013018440707212017,0,stop
0.55,20,1,1,0,0.00741249426407295,0,stop
0.55,21,1,1,0,0.006899727257368685,0,stop
0.55,22,1,1,0,0.005949486919757267,0,stop
0.55,23,1,1,0,0.007265206313517488,0,stop
0.55,24,1,1,0,0.004718241216792994,0,stop
0.55,25,1,1,0,0.0050363420298171245,0,stop
0.55,26,1,1,0,0.013273580007101382,0,stop
0.55,27,1,1,0,0.007253564411641079,0,stop
0.55,28,1,1,0,0.009123505845997578,0,stop
0.55,29,1,1,0,0.009252657741070645,0,stop
0.55,30,1,1,0,0.003477593935326021,0,stop
0.55,31,1,1,0,0.01713374633481487,0,stop
0.55,32,1,1,0,0.01940673647247224,0,stop
0.55,33,1,1,0,0.007571376584773047,0,stop
0.55,34,1,1,0,0.004473060153232952,0,stop
0.55,35,1,1,0,0.0021449120434496754,0,stop
0.55,36,1,1,0,0.0019654798840389376,0,stop
0.55,37,1,1,0,0.0025674689517673215,0,stop
0.55,38,1,1,0,0.0025449248373051194,0,stop
0.55,39,1,1,0,0.00504405525287844,0,stop
0.55,40,1,1,0,0.0015724520729845895,0,stop
0.55,41,1,1,0,0.0015332190847252862,0,stop
0.55,42,1,1,0,0.0019080161825673998,0,stop
0.55,43,1,1,0,0.0013551387050518325,0,stop
0.55,44,1,1,0,0.004250386856665591,0,stop
0.55,45,1,1,0,0.0016694000052934648,0,stop
0.55,46,1,1,0,0.011974614206975707,0,stop
0.55,47,1,1,0,0.0013401604397953915,0,stop
0.55,48,1,1,0,0.0011613769399012517,0,stop
0.55,49,1,1,0,0.0012728540114636494,0,stop
0.55,50,1,1,0,0.002964250770277737,0,stop
0.55,51,1,1,0,0.00926752250924698,0,stop
0.55,52,1,1,0,0.0023262090755595296,0,stop
0.55,53,1,1,0,0.003131199935600252,0,stop
0.55,54,1,1,0,0.0032380814095962548,0,stop
0.55,55,1,1,0,0.0054296094445896335,0,stop
0.55,56,1,1,0,9.778529292173122E-4,0,stop
0.55,57,1,1,0,0.004295640697562329,0,stop
0.55,58,1,1,0,0.0013682482714719073,0,stop
0.55,59,1,1,0,0.004805874329367745,0,stop
0.55,60,1,1,0,0.00565983688266519,0,stop
0.55,61,1,1,0,9.269870993189172E-4,0,stop
0.55,62,1,1,0,0.001852732737174497,0,stop
0.55,63,1,1,0,0.0010124911485053856,0,stop
0.55,64,1,1,0,0.0038471155014790587,0,stop
0.55,65,1,1,0,0.0025348861459334403,0,stop
0.55,66,1,1,0,0.004957118717015871,0,stop
0.55,67,1,1,0,0.001711407609873194,0,stop
0.55,68,1,1,0,8.621337327376138E-4,0,stop
0.55,69,1,1,0,0.0010115370647941703,0,stop
0.55,70,1,1,0,0.0072624350704033926,0,stop
0.55,71,1,1,0,6.434840094577651E-4,0,stop
0.55,72,1,1,0,6.218530791202116E-4,0,stop
0.55,73,1,1,0,0.006799813017951897,0,stop
0.55,74,1,1,0,8.304907012710828E-4,0,stop
0.55,75,1,1,0,5.850635569466016E-4,0,stop
0.55,76,1,1,0,0.003785025325898841,0,stop
0.55,77,1,1,0,0.0011417648448362205,0,stop
0.55,78,1,1,0,0.0022437654950689693,0,stop
0.55,79,1,1,0,7.242489134113127E-4,0,stop
0.55,80,1,1,0,0.0037235019489407625,0,stop
0.55,81,1,1,0,0.0017041181405492766,0,stop
0.55,82,1,1,0,0.002496145450819857,0,stop
0.55,83,1,1,0,0.0024941337924914955,0,stop
0.55,84,1,1,0,0.003328961261398758,0,stop
0.55,85,1,1,0,6.59631652154246E-4,0,stop
0.55,86,1,1,0,6.219862588266921E-4,0,stop
0.55,87,1,1,0,0.002488065267527584,0,stop
0.55,88,1,1,0,4.762997623317354E-4,0,stop
0.55,89,1,1,0,4.64831614793001E-4,0,stop
0.55,90,1,1,0,0.0016121231491310777,0,stop
0.55,91,1,1,0,4.4455319535116394E-4,0,stop
0.55,92,1,1,0,6.395226925546396E-4,0,stop
0.55,93,1,1,0,5.236244765347298E-4,0,stop
